anomaly_score,is_anomaly,coolant_temp
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
0.0010113132,False,9
