original_index,original_value,injected_value,snr_db,injection_type,timestamp,noise_added
15752,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.693816,0.0
15754,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.693831,0.0
15756,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.693846,0.0
15772,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.693862,0.0
15773,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.693877,0.0
15800,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.693893,0.0
15816,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.693908,0.0
15834,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.693923,0.0
15841,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.693939,0.0
15879,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.693954,0.0
15888,0.78125,0.78125,18,Level_I,2025-10-22T15:35:50.693969,0.0
15918,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.693984,0.0
15925,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694000,0.0
15975,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694016,0.0
15985,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694031,0.0
16027,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694046,0.0
16038,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694061,0.0
16072,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694077,0.0
16107,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694092,0.0
16114,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694107,0.0
16135,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694122,0.0
16138,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694138,0.0
16142,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694153,0.0
16188,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694169,0.0
16204,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694184,0.0
16222,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694200,0.0
16240,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694215,0.0
16247,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694230,0.0
16274,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694246,0.0
16340,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694261,0.0
16354,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694276,0.0
16366,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694292,0.0
16383,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694307,0.0
16396,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694322,0.0
16432,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694337,0.0
16454,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694352,0.0
16476,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694368,0.0
16480,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694383,0.0
16547,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694398,0.0
16563,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694413,0.0
16584,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694428,0.0
16596,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694444,0.0
16599,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694459,0.0
16674,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694475,0.0
16686,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694490,0.0
16693,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694505,0.0
16702,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694520,0.0
16726,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694535,0.0
16794,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694551,0.0
16845,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694566,0.0
16860,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694581,0.0
16880,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694596,0.0
16889,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694611,0.0
16934,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694627,0.0
16975,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694642,0.0
16985,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694657,0.0
17027,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694672,0.0
17031,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694687,0.0
17038,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694702,0.0
17048,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694717,0.0
17057,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694732,0.0
17105,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694747,0.0
17117,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694762,0.0
17121,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694778,0.0
17134,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694793,0.0
17137,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694811,0.0
17142,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694827,0.0
17194,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694842,0.0
17204,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694857,0.0
17220,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694873,0.0
17227,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694888,0.0
17252,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694903,0.0
17288,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694918,0.0
17323,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694934,0.0
17351,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694949,0.0
17377,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.694964,0.0
17391,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.694979,0.0
17464,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.694994,0.0
17486,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695009,0.0
17501,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695024,0.0
17507,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695039,0.0
17526,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695055,0.0
17537,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695070,0.0
17545,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695085,0.0
17556,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695100,0.0
17573,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695115,0.0
17712,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695130,0.0
17736,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695146,0.0
17760,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695161,0.0
17792,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695176,0.0
17803,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695191,0.0
17900,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695206,0.0
17941,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695221,0.0
17954,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695236,0.0
17973,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695252,0.0
17997,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695267,0.0
18021,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695282,0.0
18042,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695297,0.0
18046,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695312,0.0
18049,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695327,0.0
18053,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695342,0.0
18054,-5.46875,-5.46875,8,Level_II,2025-10-22T15:35:50.695358,0.0
18080,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.695373,0.0
18174,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695388,0.0
18177,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695403,0.0
18209,0.0,0.0,0,Level_III,2025-10-22T15:35:50.695419,0.0
18214,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695434,0.0
18232,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695449,0.0
18246,0.0,0.0,0,Level_III,2025-10-22T15:35:50.695465,0.0
18273,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695480,0.0
18274,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695495,0.0
18281,0.0,0.0,0,Level_III,2025-10-22T15:35:50.695510,0.0
18326,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695526,0.0
18335,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695541,0.0
18350,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.695556,0.0
18433,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695571,0.0
18436,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695586,0.0
18437,0.0,0.0,0,Level_III,2025-10-22T15:35:50.695600,0.0
18491,0.0,0.0,18,Level_I,2025-10-22T15:35:50.695615,0.0
18493,0.0,0.0,8,Level_II,2025-10-22T15:35:50.695631,0.0
18542,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695646,0.0
18566,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695661,0.0
18602,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.695676,0.0
18622,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.695691,0.0
18657,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695707,0.0
18682,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695722,0.0
18700,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695737,0.0
18731,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695752,0.0
18741,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695767,0.0
18768,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695782,0.0
18769,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695797,0.0
18837,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695812,0.0
18869,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695827,0.0
18891,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695842,0.0
18904,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695857,0.0
18909,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695872,0.0
18911,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695887,0.0
18923,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695902,0.0
18930,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695917,0.0
18960,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695933,0.0
19010,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695948,0.0
19028,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.695964,0.0
19050,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.695979,0.0
19053,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.695994,0.0
19111,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696010,0.0
19147,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696025,0.0
19206,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696040,0.0
19232,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696055,0.0
19243,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696071,0.0
19295,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696086,0.0
19314,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696102,0.0
19318,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696117,0.0
19322,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696132,0.0
19352,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696147,0.0
19353,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696162,0.0
19378,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696177,0.0
19395,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696193,0.0
19416,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696208,0.0
19419,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696223,0.0
19421,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696238,0.0
19432,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696253,0.0
19442,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696268,0.0
19443,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696284,0.0
19475,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696299,0.0
19517,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696314,0.0
19519,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696329,0.0
19524,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696344,0.0
19583,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696359,0.0
19644,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696374,0.0
19645,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696389,0.0
19656,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696404,0.0
19679,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696419,0.0
19687,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696435,0.0
19698,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696450,0.0
19732,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696465,0.0
19753,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696480,0.0
19790,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696495,0.0
19810,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696510,0.0
19829,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696525,0.0
19847,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696541,0.0
19910,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696556,0.0
19926,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696571,0.0
19957,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696587,0.0
19974,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696602,0.0
19976,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696617,0.0
20002,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696632,0.0
20006,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696647,0.0
20012,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696662,0.0
20107,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696677,0.0
20112,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696692,0.0
20123,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696707,0.0
20127,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696722,0.0
20136,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696737,0.0
20143,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696753,0.0
20155,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696768,0.0
20169,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696783,0.0
20174,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696842,0.0
20190,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696879,0.0
20203,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696915,0.0
20220,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696932,0.0
20222,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696947,0.0
20223,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.696962,0.0
20237,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.696978,0.0
20306,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.696993,0.0
20316,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.697009,0.0
20345,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.697024,0.0
20391,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.697040,0.0
20394,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.697055,0.0
20398,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.697070,0.0
20399,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.697087,0.0
20420,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.697102,0.0
20426,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.697118,0.0
20472,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.697133,0.0
20494,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.697920,0.0
20536,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698299,0.0
20575,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698528,0.0
20585,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698550,0.0
20636,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698604,0.0
20638,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698659,0.0
20723,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698679,0.0
20840,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698696,0.0
20867,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698712,0.0
20881,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698728,0.0
20888,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698744,0.0
20893,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698759,0.0
20901,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698775,0.0
20925,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698791,0.0
20934,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698806,0.0
20940,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698822,0.0
21005,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698837,0.0
21023,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698853,0.0
21031,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698868,0.0
21043,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698884,0.0
21084,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698900,0.0
21144,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698916,0.0
21178,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698931,0.0
21184,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698947,0.0
21210,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.698962,0.0
21223,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.698978,0.0
21301,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.698993,0.0
21303,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699008,0.0
21318,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699024,0.0
21332,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699039,0.0
21334,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699054,0.0
21349,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699069,0.0
21361,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699085,0.0
21383,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699100,0.0
21401,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699115,0.0
21408,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699130,0.0
21426,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699145,0.0
21470,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699161,0.0
21502,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699176,0.0
21513,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699191,0.0
21519,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699206,0.0
21546,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699221,0.0
21565,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699236,0.0
21579,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699252,0.0
21602,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.699267,0.0
21615,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.699282,0.0
21662,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.699297,0.0
