anomaly_score,is_anomaly,coolant_temp
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,9
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001848496,False,10
0.001875396,False,10
0.0006864475,False,10
0.00071548333,False,10
0.0018020237,False,10
0.002149295,False,10
0.0018202966,False,10
0.0006614522,False,10
0.00065540534,False,10
0.00010100008,False,10
4.880628e-05,False,10
0.00019806925,False,10
4.1179115e-05,False,10
5.180595e-05,False,10
5.4303604e-05,False,10
6.994757e-05,False,10
8.1602426e-05,False,10
6.905998e-05,False,10
8.479188e-05,False,10
3.872383e-05,False,10
2.9177283e-05,False,10
1.7533668e-05,False,10
1.6651928e-05,False,10
1.5133522e-05,False,10
2.5073434e-05,False,10
3.6859266e-05,False,10
4.862461e-05,False,11
4.9076007e-05,False,11
0.00037938912,False,11
4.481689e-05,False,11
3.9523762e-05,False,11
3.172746e-05,False,11
3.6367655e-05,False,11
2.7634833e-05,False,11
3.359314e-05,False,11
3.9645016e-05,False,11
4.579473e-05,False,11
3.7076337e-05,False,11
4.2305528e-05,False,11
4.064203e-05,False,11
3.455813e-05,False,11
8.237728e-05,False,11
0.00012465696,False,11
0.00016221072,False,11
0.0011318363,False,11
0.0014057083,False,11
0.0015968408,False,11
0.0017147174,False,11
0.0032852981,False,11
0.001302513,False,11
0.0013070072,False,11
0.0032322733,False,11
0.0013849575,False,11
0.0017312701,False,11
0.0023651167,False,11
0.0076595456,False,11
0.011975995,True,11
0.016835464,True,11
0.025164664,True,11
0.023218347,True,11
0.027840476,True,11
0.03611282,True,11
0.079339884,True,11
0.035718888,True,11
0.030079858,True,11
0.024124864,True,11
0.021163251,True,11
0.021757225,True,11
0.026750538,True,11
0.024613723,True,11
0.027891343,True,11
0.024741836,True,11
0.04416143,True,11
0.025875498,True,11
0.011649843,True,11
0.008457581,False,11
0.0067605986,False,11
0.005512912,False,11
0.006025891,False,11
0.0045903404,False,11
0.0044345683,False,11
0.0031603368,False,11
0.0027675703,False,11
0.00017755231,False,11
0.00016510145,False,11
0.00016451762,False,11
0.00015144073,False,11
0.00011311811,False,11
0.000110590714,False,11
0.000121948426,False,11
9.815492e-05,False,11
4.154881e-05,False,11
3.07913e-05,False,11
2.8097948e-05,False,11
2.5080284e-05,False,11
2.957516e-05,False,11
2.901272e-05,False,11
2.7575088e-05,False,11
2.6721038e-05,False,11
3.091691e-05,False,11
2.6812757e-05,False,11
2.1813654e-05,False,11
1.9788793e-05,False,11
1.8779087e-05,False,11
2.067906e-05,False,11
2.5596919e-05,False,11
2.6105152e-05,False,11
2.916543e-05,False,11
0.00013364917,False,11
2.5912737e-05,False,11
2.050978e-05,False,11
2.7019796e-05,False,11
1.4496718e-05,False,11
1.6082984e-05,False,11
1.6246608e-05,False,11
1.6587639e-05,False,11
1.812287e-05,False,11
1.4189727e-05,False,11
1.2846305e-05,False,11
1.4592639e-05,False,11
1.0379023e-05,False,11
1.292123e-05,False,11
1.227415e-05,False,11
1.1051153e-05,False,11
1.3160787e-05,False,11
1.261957e-05,False,11
1.5501399e-05,False,11
1.6686485e-05,False,11
1.0666397e-05,False,11
1.2510082e-05,False,11
9.517451e-06,False,11
8.761673e-06,False,11
1.088695e-05,False,11
9.628927e-06,False,11
1.3893222e-05,False,11
1.6780808e-05,False,11
1.1893694e-05,False,11
1.610927e-05,False,11
2.5867099e-05,False,11
2.0138408e-05,False,11
1.7490744e-05,False,11
2.1695012e-05,False,11
2.1789943e-05,False,11
1.853957e-05,False,11
1.9007413e-05,False,11
2.4014329e-05,False,11
2.8305492e-05,False,11
3.7104408e-05,False,11
4.6102236e-05,False,11
4.358396e-05,False,11
3.4723504e-05,False,11
5.4131622e-05,False,11
8.350805e-05,False,11
0.00012958095,False,11
0.00018835727,False,11
0.0012776898,False,11
0.0016716805,False,11
0.0020590494,False,11
0.004634073,False,11
0.0016000833,False,11
0.0016897029,False,11
0.004421436,False,11
0.0019018836,False,11
0.002158787,False,11
0.0027525926,False,11
0.0033953667,False,11
0.0044920435,False,11
0.006468256,False,11
0.010507287,True,11
0.004095955,False,11
0.005171545,False,11
0.011034064,True,11
0.0048969034,False,11
0.005105821,False,11
0.0069988486,False,11
0.0086411815,False,11
0.0109958965,True,12
0.017497638,True,12
0.015570785,True,12
0.009300585,True,12
0.008879817,False,12
0.017117642,True,12
0.0067280456,False,12
0.0073312675,False,12
0.008080679,False,12
0.03807911,True,12
0.06654895,True,12
0.09579183,True,12
0.12698543,True,12
0.15456083,True,12
0.18400861,True,12
0.22673288,True,12
0.54875815,True,12
0.15482903,True,12
0.1515219,True,12
0.13289642,True,12
0.12764968,True,12
0.14421253,True,12
0.19890982,True,12
0.19250542,True,12
0.22723421,True,12
0.16405419,True,12
0.42109078,True,12
0.14877443,True,12
0.09234842,True,12
0.06424657,True,12
0.047575515,True,12
0.03556143,True,12
0.03378991,True,12
0.03215399,True,12
0.039586935,True,12
0.007149497,False,12
0.00021209504,False,12
6.585034e-05,False,12
6.3857675e-05,False,12
6.3947955e-05,False,12
6.2485866e-05,False,12
7.741939e-05,False,12
0.0001538356,False,12
5.743762e-05,False,12
4.2217875e-05,False,12
4.75539e-05,False,12
6.235822e-05,False,12
7.190553e-05,False,12
6.914073e-05,False,12
8.187688e-05,False,12
8.0890524e-05,False,12
9.2042064e-05,False,12
8.8296794e-05,False,12
0.00020791858,False,12
7.455613e-05,False,12
7.645404e-05,False,12
6.945093e-05,False,12
7.251043e-05,False,12
8.8062705e-05,False,12
0.0001053288,False,12
0.00010094255,False,12
9.1344096e-05,False,12
9.438064e-05,False,12
0.00019940501,False,12
8.796167e-05,False,12
7.5213975e-05,False,12
9.5326526e-05,False,12
0.00010289948,False,12
0.00011650587,False,12
0.00013814206,False,12
0.00016245665,False,12
0.00016517346,False,12
0.00014208304,False,12
0.00018133376,False,12
0.00012929925,False,12
0.000142811,False,12
0.0001353875,False,12
9.958136e-05,False,12
9.989184e-05,False,12
7.395315e-05,False,12
8.084079e-05,False,12
9.449771e-05,False,12
7.115477e-05,False,12
9.24929e-05,False,12
9.009321e-05,False,12
8.1855935e-05,False,12
8.622484e-05,False,12
7.3920586e-05,False,12
7.9940306e-05,False,12
8.10092e-05,False,12
6.167687e-05,False,12
6.9448506e-05,False,12
6.5173466e-05,False,12
5.3273106e-05,False,12
4.8831924e-05,False,12
3.851166e-05,False,12
4.05583e-05,False,12
3.843469e-05,False,12
4.1071584e-05,False,12
4.5521883e-05,False,12
4.5113233e-05,False,12
3.9894236e-05,False,12
3.5059053e-05,False,12
3.2204738e-05,False,12
3.264044e-05,False,12
3.803252e-05,False,12
4.3170352e-05,False,12
5.8862657e-05,False,12
7.289103e-05,False,12
7.429992e-05,False,12
8.19257e-05,False,12
5.9555365e-05,False,12
6.109927e-05,False,12
7.163584e-05,False,12
7.425478e-05,False,12
7.9351725e-05,False,12
8.5631735e-05,False,12
7.4735704e-05,False,12
6.713937e-05,False,12
6.6409215e-05,False,12
6.720595e-05,False,12
7.054974e-05,False,12
8.09662e-05,False,12
9.369329e-05,False,12
9.238855e-05,False,12
8.652854e-05,False,12
8.285321e-05,False,12
7.342811e-05,False,12
6.6094166e-05,False,12
6.411204e-05,False,12
6.166653e-05,False,12
6.362914e-05,False,12
5.8682825e-05,False,12
4.8196685e-05,False,12
4.4844182e-05,False,12
4.9163857e-05,False,12
4.141882e-05,False,12
5.298602e-05,False,12
4.108447e-05,False,12
4.5583805e-05,False,12
4.6410772e-05,False,12
4.146349e-05,False,12
4.933486e-05,False,12
5.6966026e-05,False,12
5.3996722e-05,False,12
7.2452174e-05,False,12
7.602784e-05,False,12
8.061676e-05,False,12
8.01866e-05,False,12
7.709683e-05,False,12
8.234668e-05,False,12
9.087314e-05,False,12
9.735221e-05,False,12
0.00012266682,False,12
0.00012419529,False,12
0.00013967339,False,12
0.00015709881,False,12
0.00014122148,False,12
0.00013429539,False,12
0.00012813919,False,12
0.0001410133,False,13
0.00012319851,False,13
6.2833926e-05,False,13
5.7685873e-05,False,13
5.2435407e-05,False,13
3.6433994e-05,False,13
3.3586464e-05,False,13
3.3919347e-05,False,13
3.6038335e-05,False,13
4.5381366e-05,False,13
4.842997e-05,False,13
5.293832e-05,False,13
6.4929416e-05,False,13
4.4646295e-05,False,13
4.325398e-05,False,13
7.022446e-05,False,13
7.9250494e-05,False,13
0.000115415205,False,13
0.00016204429,False,13
0.0010825034,False,13
0.0013319297,False,13
0.0017013167,False,13
0.003923384,False,13
0.0015436258,False,13
0.0017093394,False,13
0.0040378654,False,13
0.0022639139,False,13
0.0026894102,False,13
0.0035878222,False,13
0.004645312,False,13
0.005711036,False,13
0.008032146,False,13
0.011902422,True,13
0.005466827,False,13
0.0059622973,False,13
0.012312895,True,13
0.002744697,False,13
0.002209609,False,13
0.0027827874,False,13
0.032213528,True,13
0.05988597,True,13
0.085844144,True,13
0.114932075,True,13
0.13944621,True,13
0.1630162,True,13
0.20694749,True,13
0.5183364,True,13
0.08136619,True,13
0.0688855,True,13
0.070484094,True,13
0.08397847,True,13
0.095247716,True,13
0.113994904,True,13
0.13497876,True,13
0.16761498,True,13
0.098101035,True,13
0.43444002,True,13
0.07985759,True,13
0.05863995,True,13
0.04453348,True,13
0.034561444,True,13
0.03116276,True,13
0.026582887,True,13
0.02582674,True,13
0.03165028,True,13
0.003877502,False,13
0.001457074,False,13
0.0014386642,False,13
0.0016997796,False,13
0.002051246,False,13
0.0023508407,False,13
0.003066545,False,13
0.0029465042,False,13
0.0018951679,False,13
0.0015994894,False,13
0.0027784691,False,13
0.0011623303,False,13
0.0012043774,False,13
0.0014177866,False,13
0.0014349709,False,13
0.0015175915,False,13
0.0016100015,False,13
0.0020862867,False,13
0.001428805,False,13
0.001122099,False,13
0.0013732091,False,13
0.00020541971,False,13
0.0010948987,False,13
0.001254354,False,13
0.0012410884,False,13
0.0013087069,False,13
0.001495644,False,13
0.0015319729,False,13
0.00040697434,False,13
0.00038676366,False,13
0.00020877045,False,13
0.0012469208,False,13
0.0013174278,False,13
0.0013240651,False,13
0.001171231,False,13
0.0011308036,False,14
0.00044457184,False,14
0.00016622708,False,14
0.00013258102,False,14
0.00011884894,False,14
0.00015816282,False,14
0.00013138089,False,14
0.0001123812,False,14
0.000101482874,False,14
0.00011454613,False,14
0.00012675632,False,14
0.00017008669,False,14
0.0001806886,False,14
0.00016280988,False,14
0.00015653086,False,14
0.00013652472,False,14
0.000107496606,False,14
0.000109128945,False,14
0.00011313732,False,14
0.00014311576,False,14
0.00015456889,False,14
0.00018989133,False,14
0.00019283948,False,14
0.00019559468,False,14
0.00015514916,False,14
0.00013650714,False,14
0.00010350274,False,14
9.049991e-05,False,14
9.075274e-05,False,14
8.177664e-05,False,14
7.849741e-05,False,14
7.873451e-05,False,14
6.855416e-05,False,14
6.557477e-05,False,14
7.4591e-05,False,14
9.140641e-05,False,14
0.00010643593,False,14
0.00017944045,False,14
0.0013123534,False,14
0.0017045597,False,14
0.0018183119,False,14
0.0025321976,False,14
0.0026886475,False,14
0.0024305084,False,14
0.001735367,False,14
0.0015438504,False,14
0.0014446394,False,14
0.00147103,False,14
0.0015103766,False,14
0.0015371203,False,14
0.001656985,False,14
0.0011719355,False,14
0.00021576941,False,14
0.00020734343,False,14
0.00020589819,False,14
0.00016635831,False,14
0.00013824775,False,14
0.00010459321,False,14
9.543664e-05,False,14
7.041754e-05,False,14
6.030596e-05,False,14
5.5943965e-05,False,14
