anomaly_score,is_anomaly,coolant_temp
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
0.0062028286,False,9
