anomaly_score,is_anomaly,coolant_temp,engine_rpm
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.78125,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
4.243811e-06,False,0.0,0.0
7.9035226e-07,False,0.0,0.0
1.4571546e-07,False,0.0,0.0
3.0868556e-08,False,0.0,0.0
8.3171706e-08,False,0.0,0.0
9.710561e-10,False,0.0,0.0
3.299491e-08,False,0.0,0.0
1.2153514e-08,False,0.0,0.0
4.5912607e-08,False,0.0,0.0
9.184156e-09,False,0.0,0.0
4.6588866e-10,False,0.0,0.0
4.065157e-10,False,0.0,0.0
5.666778e-08,False,0.0,0.0
8.819459e-08,False,0.0,0.0
8.1328245e-08,False,0.0,0.0
4.9322402e-08,False,0.0,0.0
5.6230455e-08,False,0.0,0.0
6.556291e-08,False,0.0,0.0
6.810338e-08,False,0.0,0.0
7.907219e-08,False,0.0,0.0
9.11242e-08,False,0.0,0.0
1.00489096e-07,False,0.0,0.0
1.1108036e-07,False,0.0,0.0
1.4527006e-07,False,0.0,0.0
1.2789306e-07,False,0.0,0.0
1.18160266e-07,False,0.0,0.0
1.2207852e-07,False,0.0,0.0
1.19037814e-07,False,0.0,0.0
1.07552616e-07,False,0.0,0.0
1.01500895e-07,False,0.0,0.0
1.0486544e-07,False,0.0,0.0
9.927475e-08,False,0.0,0.0
9.4363934e-08,False,0.0,0.0
1.7111307e-07,False,0.0,0.0
2.0396368e-07,False,0.0,0.0
2.143313e-07,False,0.0,0.0
2.684189e-07,False,0.0,0.0
2.9817647e-07,False,0.0,0.0
2.6309039e-07,False,0.0,0.0
1.5899718e-07,False,0.0,0.0
1.7130708e-07,False,0.0,0.0
2.1365412e-07,False,0.0,0.0
2.158987e-07,False,0.0,0.0
1.9555614e-07,False,0.0,0.0
2.013845e-07,False,0.0,0.0
2.010207e-07,False,0.0,0.0
2.0698823e-07,False,0.0,0.0
1.6824731e-07,False,0.0,0.0
1.7413507e-07,False,0.0,0.0
1.6710965e-07,False,0.0,0.0
1.662701e-07,False,0.0,0.0
1.653508e-07,False,0.0,0.0
1.653695e-07,False,0.0,0.0
1.6753319e-07,False,0.0,0.0
1.7158814e-07,False,0.0,0.0
1.9869097e-07,False,0.0,0.0
2.4170907e-07,False,0.0,0.0
2.8793224e-07,False,0.0,0.0
3.0592466e-07,False,0.0,0.0
3.3019003e-07,False,0.0,0.0
3.7428015e-07,False,0.0,0.0
4.3697133e-07,False,0.0,0.0
4.3447108e-07,False,0.0,0.0
3.1509626e-07,False,0.0,0.0
3.9614642e-07,False,0.0,0.0
4.1739867e-07,False,0.0,0.0
4.0593588e-07,False,0.0,0.0
3.9006775e-07,False,0.0,0.0
3.8157873e-07,False,0.0,0.0
4.017359e-07,False,0.0,0.0
4.1318214e-07,False,0.0,0.0
4.6787034e-07,False,0.0,0.0
5.2761163e-07,False,0.0,0.0
5.0266726e-07,False,0.0,0.0
4.8924505e-07,False,0.0,0.0
4.8123144e-07,False,0.0,0.0
4.5315295e-07,False,0.0,0.0
4.6006562e-07,False,0.0,0.0
4.8078067e-07,False,0.0,0.0
4.503654e-07,False,0.0,0.0
5.196076e-07,False,0.0,0.0
5.3415806e-07,False,0.0,0.0
5.4218395e-07,False,0.0,0.0
5.7063284e-07,False,0.0,0.0
6.054779e-07,False,0.0,0.0
6.0684596e-07,False,0.0,0.0
5.602823e-07,False,0.0,0.0
3.1059687e-07,False,0.0,0.0
2.9018673e-07,False,0.0,0.0
2.8548064e-07,False,0.0,0.0
2.810142e-07,False,0.0,0.0
2.5610365e-07,False,0.0,0.0
2.6510932e-07,False,0.0,0.0
2.6382844e-07,False,0.0,0.0
3.104927e-07,False,0.0,0.0
3.062556e-07,False,0.0,0.0
2.0367023e-07,False,0.0,0.0
1.7234905e-07,False,0.0,0.0
1.5865672e-07,False,0.0,0.0
1.4457481e-07,False,0.0,0.0
1.2535094e-07,False,0.0,0.0
1.0607781e-07,False,0.0,0.0
8.861017e-08,False,0.0,0.0
5.6232487e-08,False,0.0,0.0
1.2554244e-07,False,0.0,0.0
1.7424071e-07,False,0.0,0.0
2.0390391e-07,False,0.0,0.0
2.0991905e-07,False,0.0,0.0
2.4324711e-07,False,0.0,0.0
2.8164115e-07,False,0.0,0.0
3.0394892e-07,False,0.0,0.0
1.9901412e-07,False,0.0,0.0
2.102816e-07,False,0.0,0.0
2.0937517e-07,False,0.0,0.0
1.9105838e-07,False,0.0,0.0
1.7586879e-07,False,0.0,0.0
1.4964783e-07,False,0.0,0.0
1.4542684e-07,False,0.0,0.0
1.5066757e-07,False,0.0,0.0
1.60925e-07,False,0.0,0.0
1.7904424e-07,False,0.0,0.0
1.7565057e-07,False,0.0,0.0
1.6136372e-07,False,0.0,0.0
1.5747554e-07,False,0.0,0.0
1.5305028e-07,False,0.0,0.0
1.4439883e-07,False,0.0,0.0
1.3493093e-07,False,0.0,0.0
1.1209874e-07,False,0.0,0.0
1.5464087e-07,False,0.0,0.0
1.7493409e-07,False,0.0,0.0
1.7477052e-07,False,0.0,0.0
1.8178426e-07,False,0.0,0.0
1.9760529e-07,False,0.0,0.0
2.2597746e-07,False,0.0,0.0
2.0916733e-07,False,0.0,0.0
6.413111e-08,False,0.0,0.0
5.2963472e-08,False,0.0,0.0
5.3477017e-08,False,0.0,0.0
4.8994643e-08,False,0.0,0.0
4.2872898e-08,False,0.0,0.0
3.5711942e-08,False,0.0,0.0
3.024215e-08,False,0.0,0.0
4.0771553e-08,False,0.0,0.0
3.2651016e-08,False,0.0,0.0
1.7460145e-08,False,0.0,0.0
1.6164137e-08,False,0.0,0.0
1.4770585e-08,False,0.0,0.0
1.5918985e-08,False,0.0,0.0
1.7687753e-08,False,0.0,0.0
2.0441902e-08,False,0.0,0.0
3.264737e-08,False,0.0,0.0
4.921197e-08,False,0.0,0.0
4.900801e-08,False,0.0,0.0
4.854116e-08,False,0.0,0.0
5.980812e-08,False,0.0,0.0
5.4619697e-08,False,0.0,0.0
6.342005e-08,False,0.0,0.0
6.9563434e-08,False,0.0,0.0
9.917148e-08,False,0.0,0.0
3.6880643e-08,False,0.0,0.0
3.7329933e-08,False,0.0,0.0
3.49266e-08,False,0.0,0.0
3.5221227e-08,False,0.0,0.0
2.8124916e-08,False,0.0,0.0
2.6039004e-08,False,0.0,0.0
2.088509e-08,False,0.0,0.0
2.4286017e-08,False,0.0,0.0
1.4658248e-08,False,0.0,0.0
1.4178234e-08,False,0.0,0.0
1.1715535e-08,False,0.0,0.0
1.2678086e-08,False,0.0,0.0
1.1147314e-08,False,0.0,0.0
1.3712274e-08,False,0.0,0.0
1.60437e-08,False,0.0,0.0
1.8949954e-08,False,0.0,0.0
1.0879901e-08,False,0.0,0.0
1.5449316e-08,False,0.0,0.0
1.8400506e-08,False,0.0,0.0
2.860444e-08,False,0.0,0.0
2.1248681e-08,False,0.0,0.0
2.603575e-08,False,0.0,0.0
3.6878433e-08,False,0.0,0.0
4.093083e-08,False,0.0,0.0
7.754579e-10,False,0.0,0.0
4.3536375e-09,False,0.0,0.0
1.269234e-08,False,0.0,0.0
1.8325679e-08,False,0.0,0.0
1.2877692e-08,False,0.0,0.0
1.1716786e-08,False,0.0,0.0
1.480975e-08,False,0.0,0.0
3.4748915e-08,False,0.0,0.0
2.155371e-08,False,0.0,0.0
1.1997379e-08,False,0.0,0.0
2.8494128e-08,False,0.0,0.0
1.556608e-08,False,0.0,0.0
7.090904e-09,False,0.0,0.0
3.6496743e-09,False,0.0,0.0
1.5408943e-08,False,0.0,0.0
1.8579222e-08,False,0.0,0.0
4.4606928e-08,False,0.0,0.0
1.2383815e-08,False,0.0,0.0
8.305754e-09,False,0.0,0.0
4.2812545e-09,False,0.0,0.0
4.389733e-11,False,0.0,0.0
1.4332713e-09,False,0.0,0.0
9.86612e-09,False,0.0,0.0
2.7260683e-10,False,0.0,0.0
3.805806e-08,False,0.0,0.0
2.514966e-09,False,0.0,0.0
1.038967e-08,False,0.0,0.0
3.3247076e-09,False,0.0,0.0
5.020695e-10,False,0.0,0.0
4.6570023e-08,False,0.0,0.0
7.920891e-08,False,0.0,0.0
2.0853773e-07,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
1.2734809e-08,False,0.0,0.0
